STATE,ZIPCODE,AGI_STUB,N1
PA,15062,6,20
PA,15063,1,1880
PA,15063,2,1410
PA,15063,3,950
PA,15063,4,590
PA,15063,5,690
PA,15063,6,110
PA,15064,1,70
PA,15064,2,60
PA,15064,3,30
PA,15064,4,0
PA,15064,5,20
PA,15064,6,0
PA,15065,1,2000
PA,15065,2,1490
PA,15065,3,910
PA,15065,4,640
PA,15065,5,620
PA,15065,6,120
PA,15066,1,2390
PA,15066,2,1580
PA,15066,3,870
PA,15066,4,530
PA,15066,5,540
PA,15066,6,60
PA,15067,1,440
PA,15067,2,320
PA,15067,3,160
PA,15067,4,90
PA,15067,5,90
PA,15067,6,0
PA,15068,1,6990
PA,15068,2,4580
PA,15068,3,2730
PA,15068,4,1900
PA,15068,5,2300
PA,15068,6,380
PA,15071,1,1740
PA,15071,2,1230
PA,15071,3,870
PA,15071,4,630
PA,15071,5,1110
PA,15071,6,270
PA,15074,1,1780
PA,15074,2,1240
PA,15074,3,650
PA,15074,4,410
PA,15074,5,360
PA,15074,6,40
PA,15076,1,210
PA,15076,2,160
PA,15076,3,70
PA,15076,4,40
PA,15076,5,30
PA,15076,6,0
PA,15078,1,100
PA,15078,2,80
PA,15078,3,40
PA,15078,4,30
PA,15078,5,20
PA,15078,6,0
PA,15083,1,200
PA,15083,2,140
PA,15083,3,80
PA,15083,4,50
PA,15083,5,50
PA,15083,6,0
PA,15084,1,1830
PA,15084,2,1300
PA,15084,3,750
PA,15084,4,410
PA,15084,5,480
PA,15084,6,70
PA,15085,1,1340
PA,15085,2,900
PA,15085,3,600
PA,15085,4,490
PA,15085,5,640
PA,15085,6,130
PA,15086,1,60
PA,15086,2,40
PA,15086,3,30
PA,15086,4,30
PA,15086,5,60
PA,15086,6,50
PA,15089,1,1060
PA,15089,2,710
PA,15089,3,520
PA,15089,4,320
PA,15089,5,410
PA,15089,6,50
PA,15090,1,2940
PA,15090,2,1450
PA,15090,3,1110
PA,15090,4,1080
PA,15090,5,2870
PA,15090,6,2400
PA,15101,1,3670
PA,15101,2,2210
PA,15101,3,1720
PA,15101,4,1450
PA,15101,5,2770
PA,15101,6,1240
PA,15102,1,4620
PA,15102,2,3050
PA,15102,3,2240
PA,15102,4,1940
PA,15102,5,3370
PA,15102,6,770
PA,15104,1,2070
PA,15104,2,1080
PA,15104,3,300
PA,15104,4,120
PA,15104,5,70
PA,15104,6,0
PA,15106,1,3390
PA,15106,2,2730
PA,15106,3,1610
PA,15106,4,1040
PA,15106,5,1230
PA,15106,6,270
PA,15108,1,6020
PA,15108,2,4300
PA,15108,3,2940
PA,15108,4,2260
PA,15108,5,4150
PA,15108,6,1360
PA,15110,1,1270
PA,15110,2,590
PA,15110,3,180
PA,15110,4,80
PA,15110,5,50
PA,15110,6,0
PA,15112,1,730
PA,15112,2,470
PA,15112,3,170
PA,15112,4,80
PA,15112,5,70
PA,15112,6,0
PA,15116,1,2180
PA,15116,2,1520
PA,15116,3,1140
PA,15116,4,1020
PA,15116,5,1640
PA,15116,6,310
PA,15120,1,3700
PA,15120,2,2590
PA,15120,3,1310
PA,15120,4,810
PA,15120,5,810
PA,15120,6,100
PA,15122,1,3780
PA,15122,2,2820
PA,15122,3,1710
PA,15122,4,1080
PA,15122,5,990
PA,15122,6,90
PA,15126,1,1190
PA,15126,2,850
PA,15126,3,600
PA,15126,4,430
PA,15126,5,720
PA,15126,6,110
PA,15129,1,1710
PA,15129,2,1310
PA,15129,3,890
PA,15129,4,690
PA,15129,5,1040
PA,15129,6,180
PA,15131,1,1400
PA,15131,2,1170
PA,15131,3,780
PA,15131,4,460
PA,15131,5,490
PA,15131,6,70
PA,15132,1,4340
PA,15132,2,2380
PA,15132,3,900
PA,15132,4,460
PA,15132,5,330
PA,15132,6,30
PA,15133,1,1140
PA,15133,2,960
PA,15133,3,540
PA,15133,4,340
PA,15133,5,250
PA,15133,6,0
PA,15135,1,830
PA,15135,2,630
PA,15135,3,400
PA,15135,4,290
PA,15135,5,380
PA,15135,6,60
PA,15136,1,4430
PA,15136,2,2850
PA,15136,3,1480
PA,15136,4,930
PA,15136,5,1430
PA,15136,6,330
PA,15137,1,2060
PA,15137,2,1510
PA,15137,3,780
PA,15137,4,450
PA,15137,5,390
PA,15137,6,40
PA,15139,1,930
PA,15139,2,780
PA,15139,3,540
PA,15139,4,360
PA,15139,5,660
PA,15139,6,310
PA,15140,1,750
PA,15140,2,420
PA,15140,3,150
PA,15140,4,70
PA,15140,5,60
PA,15140,6,0
PA,15142,1,210
PA,15142,2,150
PA,15142,3,150
PA,15142,4,90
PA,15142,5,190
PA,15142,6,320
PA,15143,1,2720
PA,15143,2,1370
PA,15143,3,1180
PA,15143,4,960
PA,15143,5,2250
PA,15143,6,2230
PA,15144,1,740
PA,15144,2,580
PA,15144,3,380
PA,15144,4,220
PA,15144,5,200
PA,15144,6,20
PA,15145,1,1570
PA,15145,2,1040
PA,15145,3,430
PA,15145,4,200
PA,15145,5,160
PA,15145,6,30
PA,15146,1,4670
PA,15146,2,3480
PA,15146,3,2480
PA,15146,4,1700
PA,15146,5,2200
PA,15146,6,480
PA,15147,1,3090
PA,15147,2,2410
PA,15147,3,1380
PA,15147,4,820
PA,15147,5,850
PA,15147,6,140
PA,15148,1,590
PA,15148,2,340
PA,15148,3,110
PA,15148,4,40
PA,15148,5,30
PA,15148,6,0
PA,15201,1,2150
PA,15201,2,2270
PA,15201,3,1350
PA,15201,4,740
PA,15201,5,800
PA,15201,6,260
PA,15202,1,3490
PA,15202,2,3230
PA,15202,3,1640
PA,15202,4,910
PA,15202,5,1060
PA,15202,6,280
PA,15203,1,1550
PA,15203,2,1570
PA,15203,3,940
PA,15203,4,440
PA,15203,5,560
PA,15203,6,210
PA,15204,1,1660
PA,15204,2,1230
PA,15204,3,530
PA,15204,4,230
PA,15204,5,230
PA,15204,6,0
PA,15205,1,4110
PA,15205,2,3380
PA,15205,3,2040
PA,15205,4,1140
PA,15205,5,1440
PA,15205,6,360
PA,15206,1,5000
PA,15206,2,4130
PA,15206,3,1990
PA,15206,4,990
PA,15206,5,1450
PA,15206,6,810
PA,15207,1,2110
PA,15207,2,1520
PA,15207,3,750
PA,15207,4,420
PA,15207,5,420
PA,15207,6,40
PA,15208,1,1880
PA,15208,2,1110
PA,15208,3,410
PA,15208,4,220
PA,15208,5,410
PA,15208,6,410
PA,15209,1,2060
PA,15209,2,1700
PA,15209,3,1030
PA,15209,4,750
PA,15209,5,930
PA,15209,6,150
PA,15210,1,5640
PA,15210,2,3770
PA,15210,3,1380
PA,15210,4,670
PA,15210,5,480
PA,15210,6,30
PA,15211,1,1910
PA,15211,2,2010
PA,15211,3,1060
PA,15211,4,540
PA,15211,5,600
PA,15211,6,220
PA,15212,1,5190
PA,15212,2,4120
PA,15212,3,2120
PA,15212,4,1110
PA,15212,5,1210
PA,15212,6,220
PA,15213,1,2560
PA,15213,2,1360
PA,15213,3,570
PA,15213,4,320
PA,15213,5,450
PA,15213,6,410
PA,15214,1,2780
PA,15214,2,1910
PA,15214,3,1010
PA,15214,4,550
PA,15214,5,590
PA,15214,6,70
PA,15215,1,1940
PA,15215,2,1320
PA,15215,3,770
PA,15215,4,520
PA,15215,5,960
PA,15215,6,780
PA,15216,1,3850
PA,15216,2,3400
PA,15216,3,1900
PA,15216,4,1110
PA,15216,5,1520
PA,15216,6,470
PA,15217,1,3310
PA,15217,2,2260
PA,15217,3,1520
PA,15217,4,1090
PA,15217,5,2000
PA,15217,6,1960
PA,15218,1,2370
PA,15218,2,2020
PA,15218,3,1020
PA,15218,4,630
PA,15218,5,870
PA,15218,6,360
PA,15219,1,2580
PA,15219,2,1420
PA,15219,3,510
PA,15219,4,220
PA,15219,5,250
PA,15219,6,100
PA,15220,1,2660
PA,15220,2,2220
PA,15220,3,1650
PA,15220,4,1320
PA,15220,5,1500
PA,15220,6,290
PA,15221,1,5940
PA,15221,2,4460
PA,15221,3,2040
PA,15221,4,1130
PA,15221,5,1290
PA,15221,6,330
PA,15222,1,530
PA,15222,2,470
PA,15222,3,410
PA,15222,4,320
PA,15222,5,560
PA,15222,6,460
PA,15223,1,1400
PA,15223,2,1130
PA,15223,3,630
PA,15223,4,360
PA,15223,5,290
PA,15223,6,20
PA,15224,1,2030
PA,15224,2,2000
PA,15224,3,830
PA,15224,4,330
PA,15224,5,380
PA,15224,6,110
PA,15225,1,230
PA,15225,2,190
PA,15225,3,100
PA,15225,4,40
PA,15225,5,50
PA,15225,6,0
PA,15226,1,2450
PA,15226,2,2070
PA,15226,3,1320
PA,15226,4,810
PA,15226,5,730
PA,15226,6,60
PA,15227,1,4950
PA,15227,2,4170
PA,15227,3,2560
PA,15227,4,1630
PA,15227,5,1800
PA,15227,6,210
PA,15228,1,2290
PA,15228,2,1420
PA,15228,3,1000
PA,15228,4,830
PA,15228,5,2070
PA,15228,6,1280
PA,15229,1,2260
PA,15229,2,1910
PA,15229,3,1390
PA,15229,4,960
PA,15229,5,1140
PA,15229,6,210
PA,15232,1,1320
PA,15232,2,1400
PA,15232,3,850
PA,15232,4,420
PA,15232,5,620
PA,15232,6,610
PA,15233,1,520
PA,15233,2,470
PA,15233,3,200
PA,15233,4,110
PA,15233,5,140
PA,15233,6,60
PA,15234,1,2330
PA,15234,2,2050
PA,15234,3,1240
PA,15234,4,820
PA,15234,5,1040
PA,15234,6,160
PA,15235,1,6320
PA,15235,2,5270
PA,15235,3,3000
PA,15235,4,1740
PA,15235,5,1790
PA,15235,6,350
PA,15236,1,4930
PA,15236,2,3740
PA,15236,3,2640
PA,15236,4,2000
PA,15236,5,2850
PA,15236,6,440
PA,15237,1,6040
PA,15237,2,4170
PA,15237,3,3230
PA,15237,4,2680
PA,15237,5,5120
PA,15237,6,1780
PA,15238,1,1740
PA,15238,2,990
PA,15238,3,740
PA,15238,4,590
PA,15238,5,1170
PA,15238,6,1710
PA,15239,1,3310
PA,15239,2,2340
PA,15239,3,1700
PA,15239,4,1310
PA,15239,5,1980
PA,15239,6,340
PA,15241,1,2690
PA,15241,2,1200
PA,15241,3,1050
PA,15241,4,950
PA,15241,5,2600
PA,15241,6,2090
PA,15243,1,1700
PA,15243,2,960
PA,15243,3,940
PA,15243,4,860
PA,15243,5,1770
PA,15243,6,860
PA,15301,1,8410
PA,15301,2,5450
PA,15301,3,3280
PA,15301,4,2360
PA,15301,5,3240
PA,15301,6,800
PA,15310,1,40
PA,15310,2,40
PA,15310,3,0
PA,15310,4,30
PA,15310,5,0
PA,15310,6,0
PA,15311,1,170
PA,15311,2,130
PA,15311,3,120
PA,15311,4,80
PA,15311,5,110
PA,15311,6,30
PA,15312,1,530
PA,15312,2,390
PA,15312,3,250
PA,15312,4,210
PA,15312,5,260
PA,15312,6,60
PA,15314,1,610
PA,15314,2,410
PA,15314,3,240
PA,15314,4,190
PA,15314,5,210
PA,15314,6,40
PA,15316,1,40
PA,15316,2,30
PA,15316,3,20
PA,15316,4,20
PA,15316,5,0
PA,15316,6,0
PA,15317,1,5660
PA,15317,2,3590
PA,15317,3,2690
PA,15317,4,2190
PA,15317,5,4670
PA,15317,6,2160
PA,15320,1,810
PA,15320,2,500
PA,15320,3,350
PA,15320,4,250
PA,15320,5,310
PA,15320,6,50
PA,15321,1,270
PA,15321,2,180
PA,15321,3,150
PA,15321,4,120
PA,15321,5,170
PA,15321,6,20
PA,15322,1,330
PA,15322,2,220
PA,15322,3,140
PA,15322,4,100
PA,15322,5,110
PA,15322,6,0
PA,15323,1,640
PA,15323,2,460
PA,15323,3,350
PA,15323,4,250
PA,15323,5,290
PA,15323,6,60
PA,15327,1,190
PA,15327,2,140
PA,15327,3,70
PA,15327,4,70
PA,15327,5,80
PA,15327,6,0
PA,15329,1,210
PA,15329,2,160
PA,15329,3,110
PA,15329,4,90
PA,15329,5,110
PA,15329,6,50
PA,15330,1,720
PA,15330,2,530
PA,15330,3,360
PA,15330,4,320
PA,15330,5,560
PA,15330,6,200
PA,15332,1,1340
PA,15332,2,950
PA,15332,3,680
PA,15332,4,500
PA,15332,5,650
PA,15332,6,160
PA,15333,1,310
PA,15333,2,200
PA,15333,3,130
PA,15333,4,110
PA,15333,5,150
PA,15333,6,0
PA,15337,1,100
PA,15337,2,50
PA,15337,3,30
PA,15337,4,30
PA,15337,5,70
PA,15337,6,0
PA,15338,1,250
PA,15338,2,180
PA,15338,3,110
PA,15338,4,70
PA,15338,5,110
PA,15338,6,0
PA,15340,1,200
PA,15340,2,170
PA,15340,3,110
PA,15340,4,90
PA,15340,5,120
PA,15340,6,30
PA,15341,1,90
PA,15341,2,80
PA,15341,3,40
PA,15341,4,40
PA,15341,5,60
PA,15341,6,30
PA,15342,1,810
PA,15342,2,610
PA,15342,3,400
PA,15342,4,310
PA,15342,5,390
PA,15342,6,60
PA,15344,1,250
PA,15344,2,160
PA,15344,3,100
PA,15344,4,90
PA,15344,5,150
PA,15344,6,0
PA,15345,1,260
PA,15345,2,180
PA,15345,3,110
PA,15345,4,70
PA,15345,5,80
PA,15345,6,20
PA,15349,1,230
PA,15349,2,170
PA,15349,3,120
PA,15349,4,100
PA,15349,5,120
PA,15349,6,40
PA,15352,1,120
PA,15352,2,80
PA,15352,3,50
PA,15352,4,40
PA,15352,5,30
PA,15352,6,30
PA,15357,1,220
PA,15357,2,180
PA,15357,3,140
PA,15357,4,100
PA,15357,5,140
PA,15357,6,0
PA,15359,1,30
PA,15359,2,20
PA,15359,3,30
PA,15359,4,0
PA,15359,5,30
PA,15359,6,0
PA,15360,1,270
PA,15360,2,200
PA,15360,3,120
PA,15360,4,90
PA,15360,5,200
PA,15360,6,70
PA,15362,1,110
PA,15362,2,90
PA,15362,3,50
PA,15362,4,40
PA,15362,5,50
PA,15362,6,0
PA,15363,1,170
PA,15363,2,110
PA,15363,3,70
PA,15363,4,40
PA,15363,5,40
PA,15363,6,0
PA,15364,1,90
PA,15364,2,60
PA,15364,3,40
PA,15364,4,30
PA,15364,5,50
PA,15364,6,30
PA,15367,1,1300
PA,15367,2,500
PA,15367,3,370
PA,15367,4,330
PA,15367,5,1020
PA,15367,6,1040
PA,15370,1,1790
PA,15370,2,1080
PA,15370,3,740
PA,15370,4,560
PA,15370,5,790
PA,15370,6,250
PA,15376,1,230
PA,15376,2,180
PA,15376,3,120
PA,15376,4,110
PA,15376,5,120
PA,15376,6,30
PA,15377,1,100
PA,15377,2,60
PA,15377,3,30
PA,15377,4,40
PA,15377,5,40
PA,15377,6,20
PA,15380,1,90
PA,15380,2,60
PA,15380,3,40
PA,15380,4,30
PA,15380,5,60
PA,15380,6,0
PA,15401,1,5910
PA,15401,2,3430
PA,15401,3,1950
PA,15401,4,1230
PA,15401,5,1400
PA,15401,6,310
PA,15410,1,130
PA,15410,2,70
PA,15410,3,50
PA,15410,4,30
PA,15410,5,40
PA,15410,6,0
PA,15411,1,100
PA,15411,2,80
PA,15411,3,50
PA,15411,4,30
PA,15411,5,30
PA,15411,6,0
PA,15413,1,100
PA,15413,2,50
PA,15413,3,30
PA,15413,4,40
PA,15413,5,0
PA,15413,6,0
PA,15417,1,1330
PA,15417,2,830
PA,15417,3,460
PA,15417,4,340
PA,15417,5,360
PA,15417,6,40
PA,15419,1,410
PA,15419,2,220
PA,15419,3,130
PA,15419,4,80
PA,15419,5,110
PA,15419,6,0
PA,15423,1,280
PA,15423,2,180
PA,15423,3,110
PA,15423,4,110
PA,15423,5,150
PA,15423,6,30
PA,15424,1,470
PA,15424,2,250
PA,15424,3,180
PA,15424,4,90
PA,15424,5,80
PA,15424,6,0
PA,15425,1,3490
PA,15425,2,2160
PA,15425,3,1240
PA,15425,4,820
PA,15425,5,810
PA,15425,6,100
PA,15427,1,150
PA,15427,2,140
PA,15427,3,80
PA,15427,4,60
PA,15427,5,60
PA,15427,6,0
PA,15428,1,290
PA,15428,2,210
PA,15428,3,140
PA,15428,4,90
PA,15428,5,90
PA,15428,6,0
PA,15429,1,40
PA,15429,2,30
PA,15429,3,30
PA,15429,4,0
PA,15429,5,0
PA,15429,6,0
PA,15431,1,810
PA,15431,2,500
PA,15431,3,300
PA,15431,4,220
PA,15431,5,190
PA,15431,6,0
PA,15433,1,130
PA,15433,2,70
PA,15433,3,50
PA,15433,4,40
PA,15433,5,40
PA,15433,6,0
PA,15436,1,520
PA,15436,2,320
PA,15436,3,180
PA,15436,4,110
PA,15436,5,120
PA,15436,6,0
PA,15437,1,560
PA,15437,2,280
PA,15437,3,170
PA,15437,4,110
PA,15437,5,110
PA,15437,6,40
PA,15438,1,360
PA,15438,2,250
PA,15438,3,160
PA,15438,4,110
PA,15438,5,140
PA,15438,6,0
PA,15440,1,50
PA,15440,2,40
PA,15440,3,30
PA,15440,4,30
PA,15440,5,0
PA,15440,6,0
PA,15442,1,410
PA,15442,2,290
PA,15442,3,140
PA,15442,4,110
PA,15442,5,110
PA,15442,6,0
PA,15444,1,100
PA,15444,2,60
PA,15444,3,30
PA,15444,4,20
PA,15444,5,20
PA,15444,6,0
PA,15445,1,490
PA,15445,2,370
PA,15445,3,240
PA,15445,4,140
PA,15445,5,170
PA,15445,6,30
PA,15446,1,90
PA,15446,2,60
PA,15446,3,50
PA,15446,4,30
PA,15446,5,20
PA,15446,6,0
PA,15450,1,60
PA,15450,2,40
PA,15450,3,30
PA,15450,4,30
PA,15450,5,0
PA,15450,6,0
PA,15451,1,120
PA,15451,2,80
PA,15451,3,50
PA,15451,4,30
PA,15451,5,50
PA,15451,6,0
PA,15456,1,530
PA,15456,2,300
PA,15456,3,180
PA,15456,4,110
PA,15456,5,110
PA,15456,6,0
PA,15458,1,400
PA,15458,2,260
PA,15458,3,160
PA,15458,4,80
PA,15458,5,120
PA,15458,6,0
PA,15459,1,260
PA,15459,2,170
PA,15459,3,110
PA,15459,4,70
PA,15459,5,60
PA,15459,6,0
PA,15461,1,760
PA,15461,2,450
PA,15461,3,290
PA,15461,4,180
PA,15461,5,160
PA,15461,6,0
PA,15462,1,90
PA,15462,2,40
PA,15462,3,50
PA,15462,4,0
PA,15462,5,0
PA,15462,6,0
PA,15464,1,250
PA,15464,2,160
PA,15464,3,100
PA,15464,4,70
PA,15464,5,70
PA,15464,6,0
PA,15468,1,460
PA,15468,2,260
PA,15468,3,150
PA,15468,4,90
PA,15468,5,100
PA,15468,6,0
PA,15469,1,430
PA,15469,2,220
PA,15469,3,130
PA,15469,4,80
PA,15469,5,90
PA,15469,6,0
PA,15470,1,120
PA,15470,2,70
PA,15470,3,60
PA,15470,4,50
PA,15470,5,60
PA,15470,6,0
PA,15473,1,660
PA,15473,2,430
PA,15473,3,290
PA,15473,4,220
PA,15473,5,280
PA,15473,6,30
PA,15474,1,360
PA,15474,2,250
PA,15474,3,130
PA,15474,4,80
PA,15474,5,70
PA,15474,6,0
PA,15478,1,1060
PA,15478,2,650
PA,15478,3,400
PA,15478,4,260
PA,15478,5,320
PA,15478,6,50
PA,15479,1,360
PA,15479,2,260
PA,15479,3,160
PA,15479,4,100
PA,15479,5,130
PA,15479,6,30
PA,15480,1,320
PA,15480,2,240
PA,15480,3,160
PA,15480,4,80
PA,15480,5,110
PA,15480,6,0
PA,15486,1,370
PA,15486,2,250
PA,15486,3,190
PA,15486,4,100
PA,15486,5,150
PA,15486,6,0
PA,15490,1,100
PA,15490,2,80
PA,15490,3,40
PA,15490,4,30
PA,15490,5,30
PA,15490,6,0
PA,15501,1,2960
PA,15501,2,1660
PA,15501,3,1080
PA,15501,4,680
PA,15501,5,680
PA,15501,6,180
PA,15521,1,320
PA,15521,2,220
PA,15521,3,150
PA,15521,4,60
PA,15521,5,70
PA,15521,6,0
PA,15522,1,2110
PA,15522,2,1390
PA,15522,3,920
PA,15522,4,590
PA,15522,5,590
PA,15522,6,120
PA,15530,1,900
PA,15530,2,600
PA,15530,3,370
PA,15530,4,250
PA,15530,5,250
PA,15530,6,0
PA,15531,1,740
PA,15531,2,410
PA,15531,3,260
PA,15531,4,160
PA,15531,5,160
PA,15531,6,0
PA,15533,1,300
PA,15533,2,180
PA,15533,3,100
PA,15533,4,50
PA,15533,5,50
PA,15533,6,0
PA,15534,1,130
PA,15534,2,110
PA,15534,3,60
PA,15534,4,50
PA,15534,5,20
PA,15534,6,0
PA,15535,1,320
PA,15535,2,280
PA,15535,3,170
PA,15535,4,90
PA,15535,5,100
PA,15535,6,0
PA,15536,1,100
PA,15536,2,60
PA,15536,3,30
PA,15536,4,30
PA,15536,5,20
PA,15536,6,0
PA,15537,1,1480
PA,15537,2,950
PA,15537,3,550
PA,15537,4,350
PA,15537,5,300
PA,15537,6,50
PA,15538,1,140
PA,15538,2,70
PA,15538,3,60
PA,15538,4,30
PA,15538,5,30
PA,15538,6,0
PA,15539,1,100
PA,15539,2,70
PA,15539,3,40
PA,15539,4,40
PA,15539,5,0
PA,15539,6,0
PA,15540,1,60
PA,15540,2,40
PA,15540,3,40
PA,15540,4,0
PA,15540,5,20
PA,15540,6,0
PA,15541,1,650
PA,15541,2,420
PA,15541,3,290
PA,15541,4,200
PA,15541,5,190
PA,15541,6,20
PA,15542,1,240
PA,15542,2,120
PA,15542,3,100
PA,15542,4,60
PA,15542,5,50
PA,15542,6,0
PA,15545,1,500
PA,15545,2,300
PA,15545,3,200
PA,15545,4,130
PA,15545,5,100
PA,15545,6,0
PA,15546,1,80
PA,15546,2,50
PA,15546,3,50
PA,15546,4,0
PA,15546,5,0
PA,15546,6,0
PA,15550,1,330
PA,15550,2,210
PA,15550,3,130
PA,15550,4,70
PA,15550,5,50
PA,15550,6,0
PA,15551,1,130
PA,15551,2,70
PA,15551,3,70
PA,15551,4,30
PA,15551,5,30
PA,15551,6,0
PA,15552,1,1040
PA,15552,2,610
PA,15552,3,400
PA,15552,4,280
PA,15552,5,230
PA,15552,6,30
PA,15554,1,450
PA,15554,2,310
PA,15554,3,190
PA,15554,4,100
PA,15554,5,110
PA,15554,6,0
PA,15557,1,680
PA,15557,2,460
PA,15557,3,300
PA,15557,4,170
PA,15557,5,140
PA,15557,6,30
PA,15558,1,350
PA,15558,2,200
PA,15558,3,130
PA,15558,4,70
PA,15558,5,50
PA,15558,6,0
PA,15559,1,340
PA,15559,2,200
PA,15559,3,170
PA,15559,4,100
PA,15559,5,110
PA,15559,6,0
PA,15562,1,50
PA,15562,2,30
PA,15562,3,20
PA,15562,4,30
PA,15562,5,0
PA,15562,6,0
PA,15563,1,500
PA,15563,2,330
PA,15563,3,230
PA,15563,4,150
PA,15563,5,140
PA,15563,6,20
PA,15601,1,9660
PA,15601,2,6160
PA,15601,3,4090
PA,15601,4,3000
PA,15601,5,4520
PA,15601,6,1160
PA,15610,1,590
PA,15610,2,430
PA,15610,3,320
PA,15610,4,230
PA,15610,5,260
PA,15610,6,40
PA,15611,1,100
PA,15611,2,60
PA,15611,3,40
PA,15611,4,20
PA,15611,5,20
PA,15611,6,0
PA,15612,1,70
PA,15612,2,60
PA,15612,3,40
PA,15612,4,30
PA,15612,5,0
PA,15612,6,0
PA,15613,1,2350
PA,15613,2,1750
PA,15613,3,1010
PA,15613,4,730
PA,15613,5,930
PA,15613,6,150
PA,15615,1,50
PA,15615,2,40
PA,15615,3,20
PA,15615,4,20
PA,15615,5,0
PA,15615,6,0
PA,15618,1,450
PA,15618,2,340
PA,15618,3,190
PA,15618,4,120
PA,15618,5,130
PA,15618,6,0
PA,15620,1,180
PA,15620,2,130
PA,15620,3,70
PA,15620,4,30
PA,15620,5,20
PA,15620,6,0
PA,15622,1,210
PA,15622,2,140
PA,15622,3,90
PA,15622,4,70
PA,15622,5,90
PA,15622,6,40
PA,15623,1,150
PA,15623,2,90
PA,15623,3,60
PA,15623,4,30
PA,15623,5,50
PA,15623,6,0
PA,15626,1,910
PA,15626,2,580
PA,15626,3,370
PA,15626,4,320
PA,15626,5,490
PA,15626,6,100
PA,15627,1,1280
PA,15627,2,850
PA,15627,3,530
PA,15627,4,290
PA,15627,5,270
PA,15627,6,30
PA,15628,1,130
PA,15628,2,70
PA,15628,3,30
PA,15628,4,20
PA,15628,5,30
PA,15628,6,0
PA,15631,1,190
PA,15631,2,140
PA,15631,3,60
PA,15631,4,30
PA,15631,5,20
PA,15631,6,0
PA,15632,1,1460
PA,15632,2,870
PA,15632,3,570
PA,15632,4,480
PA,15632,5,940
PA,15632,6,470
PA,15634,1,130
PA,15634,2,90
PA,15634,3,50
PA,15634,4,30
PA,15634,5,0
PA,15634,6,0
PA,15636,1,600
PA,15636,2,290
PA,15636,3,210
PA,15636,4,210
PA,15636,5,530
PA,15636,6,170
PA,15637,1,330
PA,15637,2,250
PA,15637,3,170
PA,15637,4,80
PA,15637,5,110
PA,15637,6,0
PA,15639,1,360
PA,15639,2,180
PA,15639,3,160
PA,15639,4,110
PA,15639,5,150
PA,15639,6,0
PA,15641,1,100
PA,15641,2,80
PA,15641,3,30
PA,15641,4,20
PA,15641,5,20
PA,15641,6,0
PA,15642,1,7290
PA,15642,2,4640
PA,15642,3,3380
PA,15642,4,2820
PA,15642,5,4700
PA,15642,6,1030
PA,15644,1,3310
PA,15644,2,2220
PA,15644,3,1420
PA,15644,4,900
PA,15644,5,1040
PA,15644,6,190
PA,15646,1,40
PA,15646,2,50
PA,15646,3,0
PA,15646,4,30
PA,15646,5,0
PA,15646,6,0
PA,15647,1,70
PA,15647,2,50
PA,15647,3,30
PA,15647,4,30
PA,15647,5,0
PA,15647,6,0
PA,15650,1,4960
PA,15650,2,3250
PA,15650,3,1950
PA,15650,4,1320
PA,15650,5,1570
PA,15650,6,370
PA,15655,1,90
PA,15655,2,80
PA,15655,3,40
PA,15655,4,20
PA,15655,5,40
PA,15655,6,20
PA,15656,1,1630
PA,15656,2,1230
PA,15656,3,800
PA,15656,4,610
PA,15656,5,640
PA,15656,6,80
PA,15658,1,1460
PA,15658,2,910
PA,15658,3,640
PA,15658,4,420
PA,15658,5,600
PA,15658,6,240
PA,15660,1,40
PA,15660,2,30
PA,15660,3,20
PA,15660,4,20
PA,15660,5,0
PA,15660,6,0
PA,15661,1,120
PA,15661,2,80
PA,15661,3,50
PA,15661,4,50
PA,15661,5,0
PA,15661,6,0
PA,15665,1,300
PA,15665,2,210
PA,15665,3,130
PA,15665,4,90
PA,15665,5,100
PA,15665,6,0
PA,15666,1,2790
PA,15666,2,1930
PA,15666,3,1210
PA,15666,4,790
PA,15666,5,820
PA,15666,6,120
PA,15668,1,2000
PA,15668,2,950
PA,15668,3,810
PA,15668,4,740
PA,15668,5,1780
PA,15668,6,810
PA,15670,1,610
PA,15670,2,460
PA,15670,3,290
PA,15670,4,170
PA,15670,5,220
PA,15670,6,50
PA,15671,1,130
PA,15671,2,90
PA,15671,3,60
PA,15671,4,40
PA,15671,5,30
PA,15671,6,0
PA,15672,1,560
PA,15672,2,380
PA,15672,3,260
PA,15672,4,210
PA,15672,5,240
PA,15672,6,30
PA,15675,1,200
PA,15675,2,120
PA,15675,3,70
PA,15675,4,50
PA,15675,5,30
PA,15675,6,0
PA,15677,1,80
PA,15677,2,50
PA,15677,3,30
PA,15677,4,20
PA,15677,5,50
PA,15677,6,0
PA,15678,1,140
PA,15678,2,90
PA,15678,3,50
PA,15678,4,20
PA,15678,5,30
PA,15678,6,0
PA,15679,1,540
PA,15679,2,370
PA,15679,3,280
PA,15679,4,170
PA,15679,5,200
PA,15679,6,30
PA,15681,1,770
PA,15681,2,570
PA,15681,3,410
PA,15681,4,240
PA,15681,5,250
PA,15681,6,40
PA,15683,1,1430
PA,15683,2,940
PA,15683,3,620
PA,15683,4,430
PA,15683,5,440
PA,15683,6,60
PA,15684,1,130
PA,15684,2,90
PA,15684,3,80
PA,15684,4,30
PA,15684,5,20
PA,15684,6,0
PA,15686,1,120
PA,15686,2,100
PA,15686,3,70
PA,15686,4,30
PA,15686,5,80
